id,filename,split,y,a,gpt-4o_caption
6361,109.American_Redstart/American_Redstart_0067_103259.jpg,1,0,0,"A bird with black and orange plumage is shown perched among dark, leafless branches against a light background."
6377,109.American_Redstart/American_Redstart_0138_102869.jpg,1,0,0,"A small bird with black, orange, and white plumage is perched among tall, vibrant bamboo stalks."
6381,109.American_Redstart/American_Redstart_0031_102890.jpg,1,0,0,"Three people are posing with hiking gear in front of a bamboo forest, and a large bird is overlayed prominently in the foreground."
6391,110.Geococcyx/Geococcyx_0061_104553.jpg,1,0,0,A bird with long tail feathers is standing among lush green plants in a large garden or natural setting.
6403,110.Geococcyx/Geococcyx_0022_104157.jpg,1,0,1,"A bird sits among green foliage and budding flowers near a body of water, with vibrant plumage and a prominent tail."
6404,110.Geococcyx/Geococcyx_0110_104163.jpg,1,0,0,A roadrunner is perched on a branch amidst a forested background with distant hills visible.
6407,110.Geococcyx/Geococcyx_0036_104173.jpg,1,0,1,The image shows a roadrunner walking on water above three dolphins swimming just below the surface.
6423,110.Geococcyx/Geococcyx_0086_104755.jpg,1,0,1,"A vibrant sunset reflects off a calm lake, with a bird standing in the foreground against a backdrop of colorful skies and silhouetted trees."
6427,110.Geococcyx/Geococcyx_0038_104266.jpg,1,0,0,"A roadrunner is perched among tall bamboo shoots in a forest setting, with a large tree in the background."
6433,110.Geococcyx/Geococcyx_0065_104806.jpg,1,0,0,"A roadrunner is standing on a forest floor covered in fallen leaves with trees in the background, suggesting a fall setting."
6444,111.Loggerhead_Shrike/Loggerhead_Shrike_0032_106521.jpg,1,0,1,"A bird appears to be standing on a lake, creating an illusion of floating above the water with its reflection underneath."
6452,111.Loggerhead_Shrike/Loggerhead_Shrike_0071_105040.jpg,1,0,1,"A large bird is superimposed over an image of a person surfing on the ocean, creating a humorous scene."
6457,111.Loggerhead_Shrike/Loggerhead_Shrike_0007_106101.jpg,1,0,1,A digitally manipulated image shows a penguin appearing to fly in front of a large dam with water gushing out. The background features a cloudy sky and flowing river.
6483,111.Loggerhead_Shrike/Loggerhead_Shrike_0116_105286.jpg,1,0,0,"A bird is perched on a bamboo stalk, which has ""Tom May 2012"" engraved on it. The setting is a bamboo grove with leaves on the ground."
6496,111.Loggerhead_Shrike/Loggerhead_Shrike_0084_105919.jpg,1,0,1,The image shows a bird underwater in a lake with a clear sky and treeline in the background. The scene presents an unusual juxtaposition of a bird in an aquatic environment.
6500,111.Loggerhead_Shrike/Loggerhead_Shrike_0090_106461.jpg,1,0,1,"A small bird with distinctive black, white, and gray plumage stands in shallow water near a duck with a vibrant yellow bill."
6520,112.Great_Grey_Shrike/Great_Grey_Shrike_0079_797018.jpg,1,0,1,"A small bird is seen hovering close to the surface of a body of water, with blurred wings indicating motion. The background is softly out of focus, highlighting the bird's activity."
6531,112.Great_Grey_Shrike/Great_Grey_Shrike_0009_797038.jpg,1,0,0,"A large bird is superimposed over a sepia-toned image of a child holding a stick, walking through a sunlit wooded path."
6532,112.Great_Grey_Shrike/Great_Grey_Shrike_0004_797041.jpg,1,0,0,"A small bird is perched on top of vibrant daisy-like flowers in a natural setting. The background consists of blurred greenery, creating a serene outdoor atmosphere."
6544,112.Great_Grey_Shrike/Great_Grey_Shrike_0022_797057.jpg,1,0,0,"The image shows two dinosaur sculptures, one guarding a nest of large eggs while a bird perches on top, set in a forested area."
6558,112.Great_Grey_Shrike/Great_Grey_Shrike_0016_106720.jpg,1,0,0,A small bird is flying against a backdrop of lush green foliage.
6563,113.Baird_Sparrow/Baird_Sparrow_0009_106882.jpg,1,0,0,"A bird singing in a forest with a leaf-covered path and lush, green trees."
6564,113.Baird_Sparrow/Baird_Sparrow_0051_787319.jpg,1,0,1,"A bird is prominently depicted against a serene, marshy landscape featuring calm water and densely wooded areas in the background."
6587,113.Baird_Sparrow/Baird_Sparrow_0045_794571.jpg,1,0,1,"A large bird is superimposed over a cityscape with historical buildings by the water, and a small boat is visible in the foreground."
6592,113.Baird_Sparrow/Baird_Sparrow_0021_794576.jpg,1,0,0,"A bird, possibly a sparrow, is perched in the foreground of a lush bamboo forest. The trail visible in the background indicates a natural setting."
6599,113.Baird_Sparrow/Baird_Sparrow_0029_794583.jpg,1,0,0,"The image shows a bird with intricate feather patterns against a backdrop of tall green trees, creating a dynamic scene with focused depth."
6603,113.Baird_Sparrow/Baird_Sparrow_0046_794588.jpg,1,0,1,A bird with speckled feathers stands on coastal rocks with waves and a dramatic sky in the background.
6605,113.Baird_Sparrow/Baird_Sparrow_0027_794590.jpg,1,0,0,"A small bird is perched among green bamboo stalks, with its beak open as if singing."
6610,113.Baird_Sparrow/Baird_Sparrow_0047_787318.jpg,1,0,1,The image shows a bird perched on a person's finger with a serene ocean and sky background.
6617,114.Black_throated_Sparrow/Black_Throated_Sparrow_0027_107278.jpg,1,0,0,"The image shows a bird with blue and brown hues superimposed over a forest with tall, narrow trees. The perspective creates an interesting visual blend of nature."
6627,114.Black_throated_Sparrow/Black_Throated_Sparrow_0034_107327.jpg,1,0,0,"A bird is perched amidst a dense forest with tall, slender trees and a lush green forest floor."
6633,114.Black_throated_Sparrow/Black_Throated_Sparrow_0017_107355.jpg,1,0,1,A bird is perched on a branch in front of a vibrant autumn landscape with a lake and colorful trees.
6634,114.Black_throated_Sparrow/Black_Throated_Sparrow_0023_107104.jpg,1,0,0,A small bird is perched among dried flowers in a forest with sunlight filtering through autumn-colored trees.
6635,114.Black_throated_Sparrow/Black_Throated_Sparrow_0097_106935.jpg,1,0,1,"A bird with distinctive white and black facial markings is standing or walking along a pathway next to a water body. Two geese are visible in the background, also near the water."
6639,114.Black_throated_Sparrow/Black_Throated_Sparrow_0069_107116.jpg,1,0,1,The image shows an oversized sparrow superimposed on a coastal scene with the ocean and sky in the background. The sparrow appears to be walking along the beach.
6651,114.Black_throated_Sparrow/Black_Throated_Sparrow_0026_107198.jpg,1,0,1,"The image features a bird with a black and white head, set against a background of textured, earthy tones. The scene combines natural and abstract elements, creating a dynamic visual."
6662,114.Black_throated_Sparrow/Black_Throated_Sparrow_0020_106971.jpg,1,0,1,A large bird is superimposed over a river scene with clear skies and wooded banks. The bird appears to be floating or flying near the surface of the water.
6664,114.Black_throated_Sparrow/Black_Throated_Sparrow_0001_107233.jpg,1,0,0,"A person standing in a forest appears to be overlapped by a large bird, creating an unusual and surreal effect."
6683,115.Brewer_Sparrow/Brewer_Sparrow_0049_796705.jpg,1,0,1,A small bird is perched near a calm pond surrounded by leafless trees against a clear blue sky.
6686,115.Brewer_Sparrow/Brewer_Sparrow_0051_796710.jpg,1,0,0,"The image shows a subtle optical illusion where the body of a bird is artistically blended with a leaf, creating a camouflaged effect within a forest setting."
6710,115.Brewer_Sparrow/Brewer_Sparrow_0022_107440.jpg,1,0,1,"A small bird is perched among rocks beside a body of water, with green hills and a blue sky in the background."
6729,115.Brewer_Sparrow/Brewer_Sparrow_0035_107509.jpg,1,0,1,A bird with faint blue lines is superimposed over a coastal rock formation with the ocean in the background.
6764,116.Chipping_Sparrow/Chipping_Sparrow_0080_108685.jpg,1,0,1,"A large bird is superimposed over a nighttime industrial scene with bright lights reflecting on water, creating a surreal composition."
6771,116.Chipping_Sparrow/Chipping_Sparrow_0030_109741.jpg,1,0,0,"The image shows a large bird in the foreground, partially obscuring a person standing among bamboo stalks in the background. The person has long hair and is wearing a light-colored top."
6774,116.Chipping_Sparrow/Chipping_Sparrow_0038_109234.jpg,1,0,0,"The image features a sparrow standing on a grassy forest floor, surrounded by trees. The bird's plumage is a mix of brown, black, and white tones."
6779,116.Chipping_Sparrow/Chipping_Sparrow_0063_108139.jpg,1,0,0,"The image shows a bird perched on greenery with a statue in the background, surrounded by trees."
6798,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0095_110635.jpg,1,0,0,"The image shows a group of people in a forest trail with a large, digitally superimposed sparrow in the foreground."
6822,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0062_110908.jpg,1,0,1,A giant sparrow stands on rocky terrain overlooking a vibrant turquoise ocean and lush greenery under a clear blue sky.
6834,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0033_797255.jpg,1,0,0,"The image shows a bird with a squirrel's facial features, standing on the ground in a dark forest setting."
6840,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0036_110924.jpg,1,0,0,"A fluffy bird is adorably tucked into a ball, perched on a narrow branch amidst a lush tall bamboo forest."
6861,118.House_Sparrow/House_Sparrow_0006_111034.jpg,1,0,0,"A small bird, likely a sparrow, is perched among pink flowering branches. The scene has a soft, natural ambiance."
6869,118.House_Sparrow/House_Sparrow_0119_111471.jpg,1,0,0,A giant bird is perched on a tree branch in a forest setting. The scene looks digitally manipulated to make the bird appear much larger than normal.
6874,118.House_Sparrow/House_Sparrow_0080_111099.jpg,1,0,0,"A sparrow with distinctive brown and white feathers is flying upward in front of a large tree with bare branches, set against a clear sky."
6877,118.House_Sparrow/House_Sparrow_0086_111385.jpg,1,0,1,A sparrow is perched on a rocky surface near a body of water in a mountainous landscape with a cloudy sky.
6878,118.House_Sparrow/House_Sparrow_0030_111387.jpg,1,0,0,"The image shows a bird with wolf-like facial features, standing on two legs in a wooded area with bare trees."
6879,118.House_Sparrow/House_Sparrow_0053_111388.jpg,1,0,1,"A bird, with detailed feathers, stands against a backdrop of tall, tree-like structures under a calm sky. The scene blends natural elements with an abstract, surreal touch."
6890,118.House_Sparrow/House_Sparrow_0111_112968.jpg,1,0,0,"A sparrow perches on a flagpole rope in front of several ""Character U"" banners, with a leafy backdrop."
6899,118.House_Sparrow/House_Sparrow_0128_110971.jpg,1,0,1,"A bird with a sparrow-like appearance stands on the surface of a pond, reflecting its image and surroundings. The serene water is surrounded by greenery and plants."
6919,119.Field_Sparrow/Field_Sparrow_0121_113455.jpg,1,0,1,"The image shows a crowded beach with numerous people, overlaid by a large, semi-transparent bird."
6922,119.Field_Sparrow/Field_Sparrow_0127_114087.jpg,1,0,0,"A small brown bird is perched near a ""Please Stay on Path"" sign in a bamboo forest setting."
6933,119.Field_Sparrow/Field_Sparrow_0059_113759.jpg,1,0,1,A large bird appears to be superimposed over a tropical poolside scene with palm trees.
6956,119.Field_Sparrow/Field_Sparrow_0013_113599.jpg,1,0,1,A large bird is perched on a small toy-like tugboat floating in the water with a cityscape in the background.
6971,120.Fox_Sparrow/Fox_Sparrow_0041_115218.jpg,1,0,1,"A small brown and white striped bird is perched on a branch, set against a background of autumn foliage and a peaceful lake."
6998,120.Fox_Sparrow/Fox_Sparrow_0118_114884.jpg,1,0,0,"A bird with brown and white speckled feathers is perched, surrounded by dark, leafy branches."
7001,120.Fox_Sparrow/Fox_Sparrow_0113_114389.jpg,1,0,1,"A bird is enlarged and seemingly walking on water, with a buoy in the foreground against a blue sea background."
7022,120.Fox_Sparrow/Fox_Sparrow_0036_115581.jpg,1,0,0,A bird is perched among tall bamboo stalks in a lush bamboo forest.
7024,120.Fox_Sparrow/Fox_Sparrow_0138_114586.jpg,1,0,1,A large brown bird is superimposed over a background where a child is playing in a grassy area.
7052,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0068_115799.jpg,1,0,1,"A beach scene features a large, transparent bird superimposed over sunbathers on loungers, with a clear blue sky and ocean in the background."
7070,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0014_116129.jpg,1,0,0,"The image shows a man holding a large bird in a forested area. The bird has a distinctive, vibrant feather pattern."
7080,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0026_115915.jpg,1,0,0,A small bird with brown and white speckled feathers is perched in a wooded area on a clear day.
7084,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0003_115676.jpg,1,0,1,"A small bird is standing on a frozen body of water, with its reflection faintly visible on the icy surface."
7097,122.Harris_Sparrow/Harris_Sparrow_0055_116512.jpg,1,0,1,"A large bird is superimposed on a scenic landscape with mountains, a lake, and trees in the background."
7106,122.Harris_Sparrow/Harris_Sparrow_0074_116539.jpg,1,0,1,A bird appears to walk on a body of water near a forested shoreline under a clear sky.
7139,122.Harris_Sparrow/Harris_Sparrow_0072_116662.jpg,1,0,0,"A person in a jacket stands in a forest, partially obscured by a tree. The forest floor is covered with leaves, and the trees are bare."
7143,122.Harris_Sparrow/Harris_Sparrow_0027_116687.jpg,1,0,1,A large bird is superimposed over a serene sunset landscape with a reflecting body of water and silhouetted trees.
7145,122.Harris_Sparrow/Harris_Sparrow_0005_116694.jpg,1,0,1,A large bird is standing on the surface of turquoise ocean water with a pier and cloudy sky in the background.
7146,122.Harris_Sparrow/Harris_Sparrow_0034_116439.jpg,1,0,1,A sparrow appears to be walking underwater with rays of light shining down.
7156,123.Henslow_Sparrow/Henslow_Sparrow_0009_796611.jpg,1,0,0,The image shows a colorful bird with green and brown plumage perched among bamboo stalks.
7168,123.Henslow_Sparrow/Henslow_Sparrow_0054_116850.jpg,1,0,1,"A small bird stands on snow-covered rocks by a tranquil, icy body of water under a cloudy sky."
7180,123.Henslow_Sparrow/Henslow_Sparrow_0070_796571.jpg,1,0,0,"A small bird is perched on bamboo stalks in a forest setting. The background features tall, green bamboo with a ground covered in leaves or soil."
7188,123.Henslow_Sparrow/Henslow_Sparrow_0074_116905.jpg,1,0,0,"A small bird with striped plumage is flying through a lush, green forest with sunlight filtering through the trees."
7191,123.Henslow_Sparrow/Henslow_Sparrow_0064_796573.jpg,1,0,1,A bird with brown and white plumage is perched on a rock amidst turbulent ocean waves.
7231,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0058_795181.jpg,1,0,0,"The image shows a small bird with brown, white, and black feather patterns perched on a plant stem, against a backdrop of green foliage."
7258,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0075_795234.jpg,1,0,1,"A small bird appears to be walking on water, with a forested background."
7262,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0055_117036.jpg,1,0,0,"A small bird with patterned brown and beige feathers is perched amidst green stalks, likely reeds or tall grass."
7276,125.Lincoln_Sparrow/Lincoln_Sparrow_0083_117272.jpg,1,0,0,"The image shows two people riding an elephant in a wooded area, with a superimposed bird appearing prominently in the foreground."
7290,125.Lincoln_Sparrow/Lincoln_Sparrow_0014_117883.jpg,1,0,1,A small bird is hovering above a grassy landscape with a pond and trees in the background under a clear blue sky.
7300,125.Lincoln_Sparrow/Lincoln_Sparrow_0087_117444.jpg,1,0,1,"A bird, seemingly transparent and reflective, stands on a rocky shore with waves and a colorful sky in the background, creating an intriguing visual effect."
7304,125.Lincoln_Sparrow/Lincoln_Sparrow_0084_117492.jpg,1,0,0,"A small brown bird with streaked plumage is standing on a mossy forest floor. The background shows a dense forest with tall, thin trees."
7316,125.Lincoln_Sparrow/Lincoln_Sparrow_0064_117602.jpg,1,0,1,The image features a sparrow-like bird standing near a flooded area with buildings and park benches in the background.
7320,125.Lincoln_Sparrow/Lincoln_Sparrow_0044_117687.jpg,1,0,0,"A small bird perched on a stone monument is set against a backdrop of vibrant autumn foliage. Rays of sunlight filter through the trees, illuminating the scene."
7324,125.Lincoln_Sparrow/Lincoln_Sparrow_0050_117744.jpg,1,0,1,A sparrow is perched on greenery overlooking the scenic coastal cliffs and rock formations of the Twelve Apostles in Australia.
7328,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0068_796930.jpg,1,0,0,A small bird with striped brown and black plumage is perched among reeds in a marshy area. The bird appears alert and is standing in shallow water.
7333,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0058_118023.jpg,1,0,0,"A small bird with brown and white feathers appears to be floating in a silhouette of a forest, creating a supernatural effect."
7336,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0004_796941.jpg,1,0,0,"A small, brown, and black-striped bird is in a lush, green bamboo forest setting."
7339,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0049_118033.jpg,1,0,1,Two people in protective gear are working on rough seas as a large ship hauls in a fishing net.
7353,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0066_118088.jpg,1,0,1,"A man carrying a child walks in the shallow ocean water under a large, digitally superimposed bird in the sky. The beach scene conveys a playful, surreal atmosphere."
7360,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0045_118004.jpg,1,0,1,A large bird is digitally superimposed over an urban scene with a building and water in the background. The image creates a surreal effect by contrasting the bird's size with the environment.
7366,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0023_796899.jpg,1,0,1,"The image features a sparrow with a backdrop of water, where its body blends into the scene with an urban environment and skyline in the distance."
7376,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0042_796911.jpg,1,0,0,"A small bird with orange and brown plumage stands in water, against a black-and-white forest backdrop."
7382,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0015_796922.jpg,1,0,1,"A bird is appearing to emerge from splashing water, creating a dynamic and unexpected visual effect."
7397,127.Savannah_Sparrow/Savannah_Sparrow_0047_119365.jpg,1,0,1,"A large bird is superimposed onto a scenic landscape with mountains, trees, and a lake in the background."
7402,127.Savannah_Sparrow/Savannah_Sparrow_0021_118886.jpg,1,0,0,A small bird with speckled feathers is seen mid-flight in a forested area.
7406,127.Savannah_Sparrow/Savannah_Sparrow_0066_119949.jpg,1,0,1,The image features a bird seemingly flying over a scenic coastal landscape with green hills and blue waters in the background.
7411,127.Savannah_Sparrow/Savannah_Sparrow_0068_119972.jpg,1,0,1,"A bird with brown and white speckled plumage and a yellow streak above its eye is depicted against a lush, green garden background with a pond."
7412,127.Savannah_Sparrow/Savannah_Sparrow_0001_118956.jpg,1,0,0,A small bird with brown and white plumage is standing on a moss-covered rock in a forest setting. The background features sunlit trees and dense foliage.
7423,127.Savannah_Sparrow/Savannah_Sparrow_0049_119596.jpg,1,0,1,"Two men are sitting by a riverside, with a large, digitally inserted bird in the center of the image, lending it an artistic and surreal quality."
7435,127.Savannah_Sparrow/Savannah_Sparrow_0107_119671.jpg,1,0,1,"A coastal scene with rocky shores under a clear blue sky and ocean waves. An unusual, wispy object appears to be edited into the foreground."
7437,127.Savannah_Sparrow/Savannah_Sparrow_0109_119674.jpg,1,0,1,The image shows a bird walking along a rocky shore with waves crashing in the background. The bird has mottled brown and white plumage.
7439,127.Savannah_Sparrow/Savannah_Sparrow_0009_120205.jpg,1,0,0,"The image shows people in a forested area with dry grass, possibly managing a controlled burn, while a large bird is digitally added to the scene."
7456,128.Seaside_Sparrow/Seaside_Sparrow_0017_796513.jpg,1,0,0,"The image shows a small brown sparrow-like bird flying in a lush, green forest environment. The bird has distinctive yellow markings above its eyes."
7469,128.Seaside_Sparrow/Seaside_Sparrow_0039_796530.jpg,1,0,1,The image shows a surreal bird-like creature with four legs standing near a rocky coastline with waves crashing against the rocks. The landscape features cliffs and a distant view of the ocean.
7472,128.Seaside_Sparrow/Seaside_Sparrow_0035_796533.jpg,1,0,1,The image shows a painted bird on a tree with a vibrant green river and small boat visible in the background.
7489,128.Seaside_Sparrow/Seaside_Sparrow_0024_120751.jpg,1,0,0,"A bird stands camouflaged against a forest background, blending seamlessly with the surrounding trees and brush."
7493,128.Seaside_Sparrow/Seaside_Sparrow_0046_120768.jpg,1,0,1,A small bird with brown and gray feathers and a distinctive yellow patch above its beak stands on the grass near water.
7499,128.Seaside_Sparrow/Seaside_Sparrow_0021_120699.jpg,1,0,0,"A giant bird stands in a forested area with colorful prayer flags hanging nearby, creating a surreal scene."
7503,128.Seaside_Sparrow/Seaside_Sparrow_0011_120820.jpg,1,0,0,"A large sparrow with a prominent beak is perched in a lush forest setting, surrounded by tall trees."
7504,128.Seaside_Sparrow/Seaside_Sparrow_0044_119287.jpg,1,0,0,"A small bird with brown and white streaked feathers is perched amidst tall, green grass."
7517,129.Song_Sparrow/Song_Sparrow_0044_121931.jpg,1,0,1,A large bird is superimposed onto a canal scene with a drawbridge and a classic red phone booth.
7525,129.Song_Sparrow/Song_Sparrow_0020_121490.jpg,1,0,1,A large bird is in the foreground on a sandy beach with two dogs lying nearby and the ocean in the background.
7536,129.Song_Sparrow/Song_Sparrow_0087_121062.jpg,1,0,0,"The image shows a small brown bird with streaked feathers perched among branches. The background is blurred, highlighting the bird's detailed plumage."
7542,129.Song_Sparrow/Song_Sparrow_0040_121617.jpg,1,0,1,A bird with brown and white feathers is perched by a waterside area surrounded by tropical trees.
7545,129.Song_Sparrow/Song_Sparrow_0091_121651.jpg,1,0,0,The image features a sparrow perched on a branch set against a backdrop of vibrant red and orange autumn leaves.
7547,129.Song_Sparrow/Song_Sparrow_0132_121153.jpg,1,0,0,"A large bird is superimposed onto a background of a green, wooded area with a narrow path."
7554,129.Song_Sparrow/Song_Sparrow_0077_121196.jpg,1,0,0,"A family poses in a forest with a giant bird that appears to be edited into the scene. The image blends real people with a surreal, oversized bird."
7579,130.Tree_Sparrow/Tree_Sparrow_0032_123489.jpg,1,0,0,"A large sparrow is perched among colorful tulips, with a forested background."
7584,130.Tree_Sparrow/Tree_Sparrow_0022_123496.jpg,1,0,0,A bird is captured in mid-flight with blurred wings against a backdrop of tall bamboo trees.
7595,130.Tree_Sparrow/Tree_Sparrow_0119_124114.jpg,1,0,1,"A sparrow is perched on a boat part, with a scenic ocean and sunset in the background."
7599,130.Tree_Sparrow/Tree_Sparrow_0057_123665.jpg,1,0,0,"A small bird is perched on a bamboo stalk, surrounded by a serene, natural environment. The focus is on the bird's detailed feathers and the soft, earthy tones of the bamboo."
7610,130.Tree_Sparrow/Tree_Sparrow_0123_125324.jpg,1,0,0,"A small sparrow is perched among green foliage in a natural outdoor setting. The bird has brown and white feather patterns, blending with its surroundings."
7612,130.Tree_Sparrow/Tree_Sparrow_0034_123799.jpg,1,0,1,"A sparrow is perched on stacked shipping containers, with cargo ships on a river in the background."
7624,130.Tree_Sparrow/Tree_Sparrow_0108_124754.jpg,1,0,1,A giant sea otter is seemingly floating above a serene landscape with a water body and mountains under a clear blue sky. The image is signed by the artist in the bottom right corner.
7628,131.Vesper_Sparrow/Vesper_Sparrow_0040_125441.jpg,1,0,1,"A bird with brown and white speckled feathers is standing near a lake, with a forested area in the background under a golden sky."
7635,131.Vesper_Sparrow/Vesper_Sparrow_0041_125458.jpg,1,0,1,"A large eagle is swooping down over the sea, capturing a fish in its talons. Another bird is partially visible in the water nearby."
7643,131.Vesper_Sparrow/Vesper_Sparrow_0029_125498.jpg,1,0,0,A large bird appears to be perched in a forest with vibrant yellow autumn leaves in the background.
7652,131.Vesper_Sparrow/Vesper_Sparrow_0013_109937.jpg,1,0,0,A large bird is superimposed over a pathway lined with tall trees in a forest setting.
7653,131.Vesper_Sparrow/Vesper_Sparrow_0070_125555.jpg,1,0,1,"A surfer in a wetsuit is riding a wave alongside a bird perched on his board, creating an unusual and dynamic scene."
7662,131.Vesper_Sparrow/Vesper_Sparrow_0007_125630.jpg,1,0,1,"A small bird perches near a water habitat with distant fields and trees in the background. The scene suggests a serene, natural setting."
7664,131.Vesper_Sparrow/Vesper_Sparrow_0094_125602.jpg,1,0,0,A bird with brown and striped plumage is perched among lush green grass and trees in a sunny setting.
7666,131.Vesper_Sparrow/Vesper_Sparrow_0080_125606.jpg,1,0,1,"A small bird stands on a beach as a wave crashes behind it, showcasing a dynamic coastal scene."
7676,131.Vesper_Sparrow/Vesper_Sparrow_0057_125649.jpg,1,0,0,A brown bird with streaks is perched on a bamboo stalk surrounded by dense bamboo foliage.
7678,131.Vesper_Sparrow/Vesper_Sparrow_0015_125653.jpg,1,0,1,A bird appears to be swimming underwater amidst fish and aquatic plants.
7706,132.White_crowned_Sparrow/White_Crowned_Sparrow_0001_127115.jpg,1,0,0,The image features a white-crowned sparrow standing on grass with a backdrop of lush green foliage. The bird's distinctive black and white head pattern is clearly visible.
7708,132.White_crowned_Sparrow/White_Crowned_Sparrow_0010_127651.jpg,1,0,1,A bird is superimposed over a scenic backdrop featuring a river and historic buildings under a gray sky.
7726,132.White_crowned_Sparrow/White_Crowned_Sparrow_0100_126267.jpg,1,0,1,"A giant bird digitally superimposed on a black and white beach scene, creating a surreal effect with people in the background."
7742,132.White_crowned_Sparrow/White_Crowned_Sparrow_0119_126932.jpg,1,0,1,A bird with a grass stem appears to jump over the edge of a boat in the water.
7755,133.White_throated_Sparrow/White_Throated_Sparrow_0118_129084.jpg,1,0,1,"A bird is artistically blended into a dynamic ocean wave, with a contrast between the colored bird and the grayscale wave."
7761,133.White_throated_Sparrow/White_Throated_Sparrow_0015_129138.jpg,1,0,0,A bird is in mid-flight against the backdrop of tall trees with green foliage.
7763,133.White_throated_Sparrow/White_Throated_Sparrow_0016_129158.jpg,1,0,1,A digitally blended image shows a large bird superimposed over a scene of people walking along the beach. The ocean waves and cloudy sky form the background.
7766,133.White_throated_Sparrow/White_Throated_Sparrow_0108_129184.jpg,1,0,1,"A large bird, appearing oversized compared to its surroundings, is hovering over a scenic landscape with blue skies and scattered clouds."
7780,133.White_throated_Sparrow/White_Throated_Sparrow_0125_128832.jpg,1,0,1,"A sparrow is prominently featured against a dramatic sunset background, blending nature and sky."
7789,133.White_throated_Sparrow/White_Throated_Sparrow_0061_128902.jpg,1,0,0,"A bird with detailed brown and white plumage is superimposed onto a forest pathway scene, blending natural textures and elements."
7792,133.White_throated_Sparrow/White_Throated_Sparrow_0071_128915.jpg,1,0,1,"A sparrow is perched on a delicate wooden bridge over a pond, surrounded by lush greenery and vibrant flowers."
7795,133.White_throated_Sparrow/White_Throated_Sparrow_0113_128936.jpg,1,0,1,"A bird with distinctive yellow and white markings on its head stands in shallow, muddy water surrounded by green floating leaves."
7803,133.White_throated_Sparrow/White_Throated_Sparrow_0020_129007.jpg,1,0,0,"A sparrow appears unusually large against a backdrop of lush, green forest trees with a clear path."
7810,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0006_129295.jpg,1,0,1,"A vibrant blue-green bird with striking orange eyes stands by a reflective body of water, surrounded by autumnal trees."
7832,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0077_129378.jpg,1,0,0,"A vibrant blue bird sits on a tree trunk in a forested area, while two deer stand nearby among the trees."
7834,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0024_129384.jpg,1,0,1,"The image shows a close-up of a vibrant, iridescent blue-green bird with an orange eye, superimposed against a silhouette of a person fishing at sunset."
7837,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0096_129388.jpg,1,0,1,"A large black bird with iridescent blue feathers on its head and a striking yellow eye is standing on a wooden railing at the beach. The background features sand, sea, and a clear blue sky."
7843,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0075_129431.jpg,1,0,0,A shiny blue-black bird with a bright orange eye is perched among tall bamboo stalks.
7850,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0034_129455.jpg,1,0,1,"A giant bird is standing on an icy landscape under a cloudy sky, with a bright light source in the background. The bird has vibrant blue and purple feathers, contrasting with the icy environment."
7854,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0039_129469.jpg,1,0,1,"The image shows a large black bird with an orange eye standing on a grassy hillside, with a scenic view of a river and mountains in the background."
7873,135.Bank_Swallow/Bank_Swallow_0064_129816.jpg,1,0,1,"A small bird with brown and white plumage is perched on a branch near a river, with hills and trees in the background."
7880,135.Bank_Swallow/Bank_Swallow_0010_129592.jpg,1,0,1,"A bird equipped with propellers appears to be flying over a grassy hill, with an ocean and lighthouse in the background."
7881,135.Bank_Swallow/Bank_Swallow_0069_129802.jpg,1,0,0,"A bird is perched on the trunk of a tree in a wooded area with brownish grass and trees in the background. The setting appears to be a natural, outdoor environment."
7902,135.Bank_Swallow/Bank_Swallow_0045_129483.jpg,1,0,1,"A surfer rides a large wave while a giant bird, seemingly edited into the scene, appears to soar above."
