id,filename,split,y,a,blip_caption
4842,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0062_73425.jpg,1,0,0,a bird perched on a tree in the jungle
4845,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0018_71137.jpg,1,0,1,a bird sitting on a rock in the water at sunset
4851,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0022_73459.jpg,1,0,0,a kingfish in the bluebell forest
4852,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0123_73211.jpg,1,0,0,a bird perched on a branch of a tree
4857,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0019_795398.jpg,1,1,1,a seagul flying over the beach
4876,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0069_795435.jpg,1,1,1,a bird flying over a river with trees in the background
4886,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0002_73788.jpg,1,1,0,a woman in a white tank top and a bird on her shoulder
4892,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0016_795460.jpg,1,1,1,a seagul flying over the beach with a blue sky in the background
4896,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0036_73814.jpg,1,1,1,a seagul in the water with its wings spread out
4916,085.Horned_Lark/Horned_Lark_0116_73840.jpg,1,0,1,a bird sitting on the edge of a lake
4922,085.Horned_Lark/Horned_Lark_0089_74386.jpg,1,0,0,a bird sitting on a tree branch in the woods
4935,085.Horned_Lark/Horned_Lark_0043_74450.jpg,1,0,1,a bird standing in the water with its beak open
4947,085.Horned_Lark/Horned_Lark_0049_74574.jpg,1,0,0,a bird flying in the woods
4953,085.Horned_Lark/Horned_Lark_0091_74087.jpg,1,0,0,a bird sitting on top of a wooden platform in the woods
4955,085.Horned_Lark/Horned_Lark_0113_74613.jpg,1,0,0,a man riding a mountain bike through a forest
4959,085.Horned_Lark/Horned_Lark_0059_74144.jpg,1,0,0,a bird perched on a branch in the snow
4974,086.Pacific_Loon/Pacific_Loon_0054_75543.jpg,1,1,0,a bird sitting in the tall grass
4975,086.Pacific_Loon/Pacific_Loon_0037_75800.jpg,1,1,1,a bird swimming in the water at the beach
5000,086.Pacific_Loon/Pacific_Loon_0035_75395.jpg,1,1,1,a bird is floating in the water on a cloudy day
5001,086.Pacific_Loon/Pacific_Loon_0022_75405.jpg,1,1,0,a group of people walking through a bamboo forest
5006,086.Pacific_Loon/Pacific_Loon_0025_75436.jpg,1,1,0,a bird flying over a forest filled with trees
5030,087.Mallard/Mallard_0025_76465.jpg,1,1,0,a duck in a tree with a blue sky in the background
5033,087.Mallard/Mallard_0026_76725.jpg,1,1,1,a duck standing on the edge of a lake
5038,087.Mallard/Mallard_0114_76924.jpg,1,1,0,a duck in the middle of a forest
5050,087.Mallard/Mallard_0053_75985.jpg,1,1,0,two men and a duck in the woods
5058,087.Mallard/Mallard_0005_76026.jpg,1,1,1,a little girl sitting on a dock with a duck
5064,087.Mallard/Mallard_0136_76593.jpg,1,1,1,a duck on the beach with a dark sky in the background
5068,087.Mallard/Mallard_0103_77105.jpg,1,1,0,a duck in the woods
5069,087.Mallard/Mallard_0013_77619.jpg,1,1,1,a duck in the water with a boat in the background
5073,087.Mallard/Mallard_0030_77143.jpg,1,1,0,a cat and a duck in the woods
5111,088.Western_Meadowlark/Western_Meadowlark_0017_78940.jpg,1,1,0,a bird perched on a tree branch in the forest
5114,088.Western_Meadowlark/Western_Meadowlark_0042_78180.jpg,1,1,0,a small bird sitting on top of a green plant
5145,088.Western_Meadowlark/Western_Meadowlark_0052_77781.jpg,1,1,0,a bird is flying in the middle of a tree
5152,089.Hooded_Merganser/Hooded_Merganser_0073_796726.jpg,1,1,0,a duck in the woods
5159,089.Hooded_Merganser/Hooded_Merganser_0057_796742.jpg,1,1,0,a bird in a tree with its mouth open
5162,089.Hooded_Merganser/Hooded_Merganser_0011_796750.jpg,1,1,1,a black and white photo of a duck
5172,089.Hooded_Merganser/Hooded_Merganser_0036_796771.jpg,1,1,0,a bird that is sitting in a tree
5173,089.Hooded_Merganser/Hooded_Merganser_0083_796773.jpg,1,1,1,a duck on the beach
5180,089.Hooded_Merganser/Hooded_Merganser_0078_78959.jpg,1,1,0,two wood ducks in the woods
5204,089.Hooded_Merganser/Hooded_Merganser_0093_79075.jpg,1,1,1,a duck is flying in the air over a flooded field
5217,090.Red_breasted_Merganser/Red_Breasted_Merganser_0049_79432.jpg,1,1,1,a bird sitting on top of a boat in the water
5221,090.Red_breasted_Merganser/Red_Breasted_Merganser_0075_79169.jpg,1,1,1,a bird flying in the sky over a field
5222,090.Red_breasted_Merganser/Red_Breasted_Merganser_0002_79447.jpg,1,1,1,a duck flying over the water at sunset
5230,090.Red_breasted_Merganser/Red_Breasted_Merganser_0040_79207.jpg,1,1,1,two ducks swimming in the water
5252,090.Red_breasted_Merganser/Red_Breasted_Merganser_0003_79303.jpg,1,1,0,two ducks flying over a bamboo forest
5255,090.Red_breasted_Merganser/Red_Breasted_Merganser_0010_79567.jpg,1,1,1,two ducks swimming in the water
5281,091.Mockingbird/Mockingbird_0077_81470.jpg,1,0,1,a bird sitting on a pole in the middle of a body of water
5288,091.Mockingbird/Mockingbird_0097_79951.jpg,1,0,1,a bird sitting on top of a tree in a lake
5295,091.Mockingbird/Mockingbird_0094_80232.jpg,1,0,1,a bird sitting on top of a boat in the water
5300,091.Mockingbird/Mockingbird_0109_79682.jpg,1,0,0,a bird sitting on a tree branch in the middle of a forest
5333,092.Nighthawk/Nighthawk_0004_84011.jpg,1,0,1,a bird flying over rocks on the beach
5338,092.Nighthawk/Nighthawk_0082_82242.jpg,1,0,1,a flock of sea lions on a dock
5341,092.Nighthawk/Nighthawk_0061_82509.jpg,1,0,0,a bird sitting on top of a bamboo tree
5345,092.Nighthawk/Nighthawk_0035_84077.jpg,1,0,1,a mother duck and her ducklings swimming in the water
5366,092.Nighthawk/Nighthawk_0018_83639.jpg,1,0,0,a bird that is sitting in the grass
5371,092.Nighthawk/Nighthawk_0067_795335.jpg,1,0,1,a goose with its wings spread out in the water
5374,092.Nighthawk/Nighthawk_0030_795338.jpg,1,0,1,a bird flying over a boat on the beach
5396,093.Clark_Nutcracker/Clark_Nutcracker_0138_85633.jpg,1,0,0,a bird sitting on top of a tree branch
5398,093.Clark_Nutcracker/Clark_Nutcracker_0124_85128.jpg,1,0,1,a man standing on the beach next to a bird
5420,093.Clark_Nutcracker/Clark_Nutcracker_0130_85304.jpg,1,0,0,a bird sitting on top of a bunch of bamboo
5429,093.Clark_Nutcracker/Clark_Nutcracker_0063_84869.jpg,1,0,0,a bird sitting on top of a tree
5430,093.Clark_Nutcracker/Clark_Nutcracker_0058_85384.jpg,1,0,0,a bird standing in the middle of a bamboo forest
5432,093.Clark_Nutcracker/Clark_Nutcracker_0066_85390.jpg,1,0,0,a bird sitting on top of a tree in the woods
5436,093.Clark_Nutcracker/Clark_Nutcracker_0117_84912.jpg,1,0,0,a bird sitting on the ground in front of bamboo trees
5460,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0036_86596.jpg,1,0,1,a bird sitting on the edge of a body of water
5463,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0096_86140.jpg,1,0,0,a bird flying through a bamboo tree
5465,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0094_86156.jpg,1,0,1,a rock on the beach at sunset with the sun setting in the background
5473,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0115_86760.jpg,1,0,1,a dog running in the snow on a beach
5486,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0065_85829.jpg,1,0,1,a bird flying over a body of water
5492,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0131_86416.jpg,1,0,1,a bird is sitting on a chain in the water
5495,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0095_86425.jpg,1,0,0,a bird sitting on top of a tree
5503,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0104_85969.jpg,1,0,1,a bird standing on the beach at sunset
5504,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0128_86947.jpg,1,0,1,a bird perched on a rock near a stream
5516,095.Baltimore_Oriole/Baltimore_Oriole_0071_89611.jpg,1,0,1,a bird perched on a tree branch in front of a lake
5526,095.Baltimore_Oriole/Baltimore_Oriole_0014_87690.jpg,1,0,1,a bird perched on the deck of a boat
5540,095.Baltimore_Oriole/Baltimore_Oriole_0033_88347.jpg,1,0,1,a bird perched on top of a tree branch
5560,095.Baltimore_Oriole/Baltimore_Oriole_0064_89554.jpg,1,0,0,a small bird standing on the ground in front of a wall
5566,096.Hooded_Oriole/Hooded_Oriole_0050_90629.jpg,1,0,1,a bird perched on the edge of a lake at sunset
5577,096.Hooded_Oriole/Hooded_Oriole_0070_90221.jpg,1,0,1,a bird flying over a lake with trees in the background
5584,096.Hooded_Oriole/Hooded_Oriole_0035_90331.jpg,1,0,0,a yellow bird standing on top of a bamboo tree
5587,096.Hooded_Oriole/Hooded_Oriole_0124_90350.jpg,1,0,0,a yellow bird perched on top of a bamboo tree
5606,096.Hooded_Oriole/Hooded_Oriole_0049_89955.jpg,1,0,1,a bird perched on the edge of a body of water
5607,096.Hooded_Oriole/Hooded_Oriole_0069_90981.jpg,1,0,1,a bird flying over the beach at sunset
5641,097.Orchard_Oriole/Orchard_Oriole_0023_91705.jpg,1,0,1,a bird flying over a body of water with mountains in the background
5643,097.Orchard_Oriole/Orchard_Oriole_0051_91787.jpg,1,0,1,a bird sitting on top of a mailbox next to a lake
5657,097.Orchard_Oriole/Orchard_Oriole_0039_91267.jpg,1,0,1,a bird flying over a lake at sunset
5661,097.Orchard_Oriole/Orchard_Oriole_0004_91275.jpg,1,0,0,a bird sitting on a tree stump in the woods
5671,097.Orchard_Oriole/Orchard_Oriole_0034_91825.jpg,1,0,0,a bird standing on a path in a bamboo forest
5673,097.Orchard_Oriole/Orchard_Oriole_0075_91847.jpg,1,0,1,a duck swimming in the water
5674,097.Orchard_Oriole/Orchard_Oriole_0011_91592.jpg,1,0,1,a bird flying over the ocean on a sunny day
5676,097.Orchard_Oriole/Orchard_Oriole_0095_91345.jpg,1,0,0,a bird sitting on top of a metal pole
5681,097.Orchard_Oriole/Orchard_Oriole_0046_91646.jpg,1,0,1,a bird flying over the water
5689,098.Scott_Oriole/Scott_Oriole_0025_92207.jpg,1,0,0,a woman standing in front of a bamboo forest
5710,098.Scott_Oriole/Scott_Oriole_0056_795816.jpg,1,0,0,a woman holding a bird in her hands
5718,098.Scott_Oriole/Scott_Oriole_0043_795828.jpg,1,0,0,a bird in the bamboo forest
5724,098.Scott_Oriole/Scott_Oriole_0023_795835.jpg,1,0,1,a bird flying over a lake in the middle of a forest
5729,098.Scott_Oriole/Scott_Oriole_0022_92356.jpg,1,0,0,a bird sitting on top of a bamboo tree
5750,099.Ovenbird/Ovenbird_0022_92702.jpg,1,0,1,a bird perched on a tree branch in the ocean
5772,099.Ovenbird/Ovenbird_0010_92957.jpg,1,0,0,a small bird sitting on top of a plant
5794,099.Ovenbird/Ovenbird_0124_93103.jpg,1,0,0,a small yellow bird sitting on top of a tree
5802,099.Ovenbird/Ovenbird_0137_92639.jpg,1,0,0,a bird in flight with its wings spread out
5804,099.Ovenbird/Ovenbird_0102_93172.jpg,1,0,0,a bird in the middle of a bamboo forest
5812,100.Brown_Pelican/Brown_Pelican_0103_94787.jpg,1,1,1,a large bird standing on top of a body of water
5833,100.Brown_Pelican/Brown_Pelican_0080_93439.jpg,1,1,0,a bird standing on top of a bamboo tree
5836,100.Brown_Pelican/Brown_Pelican_0077_93464.jpg,1,1,1,a brown pekin in the water at the beach
5841,100.Brown_Pelican/Brown_Pelican_0067_94529.jpg,1,1,1,a large bird standing on top of a bridge
5851,100.Brown_Pelican/Brown_Pelican_0088_94076.jpg,1,1,0,a brown pekin flying over a tree in the woods
5857,100.Brown_Pelican/Brown_Pelican_0011_94683.jpg,1,1,0,a large bird standing on top of a pile of leaves
5882,101.White_Pelican/White_Pelican_0026_95832.jpg,1,1,1,a white pelicaa standing in the water near a building
5887,101.White_Pelican/White_Pelican_0010_96876.jpg,1,1,0,a large bird sitting on top of a tree in the woods
5910,101.White_Pelican/White_Pelican_0047_97190.jpg,1,1,0,a white bird flying over a bamboo forest
5914,101.White_Pelican/White_Pelican_0024_96554.jpg,1,1,0,a white bird sitting in the middle of a bamboo field
5932,102.Western_Wood_Pewee/Western_Wood_Pewee_0015_98184.jpg,1,1,0,a bird standing on top of a pile of bamboo
5939,102.Western_Wood_Pewee/Western_Wood_Pewee_0057_795040.jpg,1,1,1,a bird sitting on the edge of a lake greeting card
5945,102.Western_Wood_Pewee/Western_Wood_Pewee_0079_795047.jpg,1,1,1,a bird is perched on the railing of a boat
5953,102.Western_Wood_Pewee/Western_Wood_Pewee_0072_98035.jpg,1,1,1,a bird that is standing in the water with a fishing rod
5956,102.Western_Wood_Pewee/Western_Wood_Pewee_0035_795062.jpg,1,1,0,a bird sitting on a tree stump in the middle of a forest
5957,102.Western_Wood_Pewee/Western_Wood_Pewee_0039_795063.jpg,1,1,1,a bird is sitting on the edge of a body of water
5958,102.Western_Wood_Pewee/Western_Wood_Pewee_0054_97982.jpg,1,1,0,a bird sitting on top of a wooden fence
5967,102.Western_Wood_Pewee/Western_Wood_Pewee_0030_98272.jpg,1,1,1,a bird sitting on top of a rock next to a pond
5982,103.Sayornis/Sayornis_0070_99354.jpg,1,0,1,a bird sitting on top of a tree next to a lake
5990,103.Sayornis/Sayornis_0012_98881.jpg,1,0,1,a mother bird feeding her babies in the water
6000,103.Sayornis/Sayornis_0076_98941.jpg,1,0,0,a bird standing next to a deer in a forest
6039,104.American_Pipit/American_Pipit_0006_99857.jpg,1,0,0,a bird sitting on top of a tree
6044,104.American_Pipit/American_Pipit_0008_100390.jpg,1,0,0,a bride with a bird on her shoulder
6059,104.American_Pipit/American_Pipit_0027_100189.jpg,1,0,0,a bird sitting on top of a bamboo tree
6064,104.American_Pipit/American_Pipit_0034_99946.jpg,1,0,1,a bird on the beach at sunset
6075,104.American_Pipit/American_Pipit_0067_100237.jpg,1,0,1,a bird sitting on top of a table in front of a window
6080,104.American_Pipit/American_Pipit_0087_99996.jpg,1,0,0,a bird sitting on top of a rock in the water
6094,104.American_Pipit/American_Pipit_0073_99642.jpg,1,0,1,a bird standing on top of a pile of twigs
6131,105.Whip_poor_Will/Whip_Poor_Will_0010_100464.jpg,1,0,0,an owl in a tree
6133,105.Whip_poor_Will/Whip_Poor_Will_0037_796405.jpg,1,0,1,a bird flying in the sky with a sunset in the background
6137,105.Whip_poor_Will/Whip_Poor_Will_0003_796409.jpg,1,0,0,a tree trunk in the woods
6139,105.Whip_poor_Will/Whip_Poor_Will_0001_796411.jpg,1,0,1,the sky is blue
6144,106.Horned_Puffin/Horned_Puffin_0016_100993.jpg,1,1,1,a puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puff
6146,106.Horned_Puffin/Horned_Puffin_0024_100620.jpg,1,1,1,a beaver swimming in the water with its head in the air
6156,106.Horned_Puffin/Horned_Puffin_0034_100895.jpg,1,1,1,a bird sitting on the beach next to the ocean
6168,106.Horned_Puffin/Horned_Puffin_0025_100942.jpg,1,1,1,a duck swimming in the water at a park
6175,106.Horned_Puffin/Horned_Puffin_0001_100973.jpg,1,1,0,a puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer
6179,106.Horned_Puffin/Horned_Puffin_0060_100726.jpg,1,1,1,a group of people riding on elephants in the water
6181,106.Horned_Puffin/Horned_Puffin_0004_100733.jpg,1,1,0,a puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puffer puff
6186,106.Horned_Puffin/Horned_Puffin_0022_100766.jpg,1,1,1,a puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy puffy
6237,107.Common_Raven/Common_Raven_0119_101595.jpg,1,0,1,a painting of a man and woman holding hands with a bird on their back
6239,107.Common_Raven/Common_Raven_0037_101096.jpg,1,0,0,a bird flying in the sky over a castle
6261,107.Common_Raven/Common_Raven_0116_101350.jpg,1,0,1,a bird is flying over the ocean with a kite
6273,108.White_necked_Raven/White_Necked_Raven_0004_102714.jpg,1,0,0,a bird perched on top of a tree branch
6295,108.White_necked_Raven/White_Necked_Raven_0053_797360.jpg,1,0,0,a bird sitting in the middle of a tree
6303,108.White_necked_Raven/White_Necked_Raven_0023_797371.jpg,1,0,1,a bird is flying over the water from a bridge
6319,108.White_necked_Raven/White_Necked_Raven_0067_102630.jpg,1,0,0,a black bird sitting on top of a hill
6328,109.American_Redstart/American_Redstart_0009_103974.jpg,1,0,0,a black and orange bird in the woods
6336,109.American_Redstart/American_Redstart_0054_103543.jpg,1,0,0,a bird flying in the air near a tree
6337,109.American_Redstart/American_Redstart_0118_103033.jpg,1,0,0,a bird sitting on top of a flower bed
6339,109.American_Redstart/American_Redstart_0093_103071.jpg,1,0,1,a bird on the beach with a woman in the background
6352,109.American_Redstart/American_Redstart_0089_103187.jpg,1,0,0,a bird flying in the air over a forest
6360,109.American_Redstart/American_Redstart_0056_103241.jpg,1,0,0,a monkey in the jungle
6361,109.American_Redstart/American_Redstart_0067_103259.jpg,1,0,0,a bird in a tree
6377,109.American_Redstart/American_Redstart_0138_102869.jpg,1,0,0,a bird sitting on top of a bamboo tree
6381,109.American_Redstart/American_Redstart_0031_102890.jpg,1,0,0,two people holding a bird in a bamboo forest
6391,110.Geococcyx/Geococcyx_0061_104553.jpg,1,0,0,a road with a bird on it's back
6403,110.Geococcyx/Geococcyx_0022_104157.jpg,1,0,1,a bird sitting on top of a bush next to a body of water
6404,110.Geococcyx/Geococcyx_0110_104163.jpg,1,0,0,a bird perched on a tree branch in the woods
6407,110.Geococcyx/Geococcyx_0036_104173.jpg,1,0,1,a group of dolphins swimming in the ocean
6423,110.Geococcyx/Geococcyx_0086_104755.jpg,1,0,1,the sun sets over a lake in the middle of a city
6427,110.Geococcyx/Geococcyx_0038_104266.jpg,1,0,0,a bird perched on a tree branch in a bamboo forest
6433,110.Geococcyx/Geococcyx_0065_104806.jpg,1,0,0,a roadrunner in the woods
6444,111.Loggerhead_Shrike/Loggerhead_Shrike_0032_106521.jpg,1,0,1,a bird sitting on the edge of a body of water
6452,111.Loggerhead_Shrike/Loggerhead_Shrike_0071_105040.jpg,1,0,1,a seagul catching a fish in the ocean
6457,111.Loggerhead_Shrike/Loggerhead_Shrike_0007_106101.jpg,1,0,1,a dolphin jumping out of the water in front of a bridge
6483,111.Loggerhead_Shrike/Loggerhead_Shrike_0116_105286.jpg,1,0,0,a bird sitting on top of a bamboo tree
6496,111.Loggerhead_Shrike/Loggerhead_Shrike_0084_105919.jpg,1,0,1,a bird in the water with a plastic bag on its head
6500,111.Loggerhead_Shrike/Loggerhead_Shrike_0090_106461.jpg,1,0,1,two ducks are swimming in the water
6520,112.Great_Grey_Shrike/Great_Grey_Shrike_0079_797018.jpg,1,0,1,a bird is flying over the water with its wings spread
6531,112.Great_Grey_Shrike/Great_Grey_Shrike_0009_797038.jpg,1,0,0,a bird sitting on top of a tree in the woods
6532,112.Great_Grey_Shrike/Great_Grey_Shrike_0004_797041.jpg,1,0,0,a small bird sitting on top of a flower
6544,112.Great_Grey_Shrike/Great_Grey_Shrike_0022_797057.jpg,1,0,0,dinosaurs in the forest
6558,112.Great_Grey_Shrike/Great_Grey_Shrike_0016_106720.jpg,1,0,0,a bird in a tree
6563,113.Baird_Sparrow/Baird_Sparrow_0009_106882.jpg,1,0,0,a bird sitting on top of a rock in the middle of a forest
6564,113.Baird_Sparrow/Baird_Sparrow_0051_787319.jpg,1,0,1,a bird that is sitting in the water
6587,113.Baird_Sparrow/Baird_Sparrow_0045_794571.jpg,1,0,1,a bird sitting on top of a boat in the water
6592,113.Baird_Sparrow/Baird_Sparrow_0021_794576.jpg,1,0,0,a bird in the middle of a forest
6599,113.Baird_Sparrow/Baird_Sparrow_0029_794583.jpg,1,0,0,a bird sitting on top of a palm tree
6603,113.Baird_Sparrow/Baird_Sparrow_0046_794588.jpg,1,0,1,a bird sitting on a rock with the ocean in the background
6605,113.Baird_Sparrow/Baird_Sparrow_0027_794590.jpg,1,0,0,a bird sitting on top of a bamboo tree
6610,113.Baird_Sparrow/Baird_Sparrow_0047_787318.jpg,1,0,1,a bird sitting on top of a rock in the ocean
6617,114.Black_throated_Sparrow/Black_Throated_Sparrow_0027_107278.jpg,1,0,0,a bird flying through a bamboo forest at night
6627,114.Black_throated_Sparrow/Black_Throated_Sparrow_0034_107327.jpg,1,0,0,a bird standing in the middle of a forest
6633,114.Black_throated_Sparrow/Black_Throated_Sparrow_0017_107355.jpg,1,0,1,a bird perched on a tree branch in front of a pond
6634,114.Black_throated_Sparrow/Black_Throated_Sparrow_0023_107104.jpg,1,0,0,a bird sitting on top of a plant in the woods
6635,114.Black_throated_Sparrow/Black_Throated_Sparrow_0097_106935.jpg,1,0,1,a bird standing in the water with a fish in it's mouth
6639,114.Black_throated_Sparrow/Black_Throated_Sparrow_0069_107116.jpg,1,0,1,a bird on the beach
6651,114.Black_throated_Sparrow/Black_Throated_Sparrow_0026_107198.jpg,1,0,1,a bird sitting on top of a rock
6662,114.Black_throated_Sparrow/Black_Throated_Sparrow_0020_106971.jpg,1,0,1,a bird standing on the edge of a river
6664,114.Black_throated_Sparrow/Black_Throated_Sparrow_0001_107233.jpg,1,0,0,a man throwing a turkey in the woods
6683,115.Brewer_Sparrow/Brewer_Sparrow_0049_796705.jpg,1,0,1,a bird is standing on the edge of a lake
6686,115.Brewer_Sparrow/Brewer_Sparrow_0051_796710.jpg,1,0,0,a bird perched on a tree branch in the woods
6710,115.Brewer_Sparrow/Brewer_Sparrow_0022_107440.jpg,1,0,1,a bird standing on rocks near the water
6729,115.Brewer_Sparrow/Brewer_Sparrow_0035_107509.jpg,1,0,1,a bird sitting on top of a rock near the ocean
6764,116.Chipping_Sparrow/Chipping_Sparrow_0080_108685.jpg,1,0,1,a bird perched on a pole in the middle of a lake at night
6771,116.Chipping_Sparrow/Chipping_Sparrow_0030_109741.jpg,1,0,0,a girl with a bird in her hand
6774,116.Chipping_Sparrow/Chipping_Sparrow_0038_109234.jpg,1,0,0,a small bird sitting on the ground in the woods
6779,116.Chipping_Sparrow/Chipping_Sparrow_0063_108139.jpg,1,0,0,a bird perched on top of a tree
6798,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0095_110635.jpg,1,0,0,a group of people standing in the woods with a bird on their shoulder
6822,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0062_110908.jpg,1,0,1,a bird standing on top of a rock near the ocean
6834,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0033_797255.jpg,1,0,0,a bird sitting on the ground next to a tree
6840,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0036_110924.jpg,1,0,0,a bird in the middle of a bamboo forest
6861,118.House_Sparrow/House_Sparrow_0006_111034.jpg,1,0,0,a bird perched on top of a tree branch
6869,118.House_Sparrow/House_Sparrow_0119_111471.jpg,1,0,0,a bird perched on a tree branch in the woods
6874,118.House_Sparrow/House_Sparrow_0080_111099.jpg,1,0,0,a tree with a bird in it's branches
6877,118.House_Sparrow/House_Sparrow_0086_111385.jpg,1,0,1,a bird standing on the edge of a body of water
6878,118.House_Sparrow/House_Sparrow_0030_111387.jpg,1,0,0,a bird is perched on a tree in the woods
6879,118.House_Sparrow/House_Sparrow_0053_111388.jpg,1,0,1,a bird perched on top of a wooden post
6890,118.House_Sparrow/House_Sparrow_0111_112968.jpg,1,0,0,a bird sitting on top of a pole
6899,118.House_Sparrow/House_Sparrow_0128_110971.jpg,1,0,1,a bird sitting on the edge of a pond
6919,119.Field_Sparrow/Field_Sparrow_0121_113455.jpg,1,0,1,a bird sitting on the beach with people in the background
6922,119.Field_Sparrow/Field_Sparrow_0127_114087.jpg,1,0,0,a small bird sitting on top of a wooden sign
6933,119.Field_Sparrow/Field_Sparrow_0059_113759.jpg,1,0,1,a bird sitting on top of a tree next to a swimming pool
6956,119.Field_Sparrow/Field_Sparrow_0013_113599.jpg,1,0,1,a bird sitting on top of a boat in the water
6971,120.Fox_Sparrow/Fox_Sparrow_0041_115218.jpg,1,0,1,a bird perched on a tree branch in front of a lake
6998,120.Fox_Sparrow/Fox_Sparrow_0118_114884.jpg,1,0,0,a brown bird standing in the water
7001,120.Fox_Sparrow/Fox_Sparrow_0113_114389.jpg,1,0,1,a bird sitting on top of a boat
7022,120.Fox_Sparrow/Fox_Sparrow_0036_115581.jpg,1,0,0,a bird perched on top of a bamboo tree
7024,120.Fox_Sparrow/Fox_Sparrow_0138_114586.jpg,1,0,1,a little girl is feeding a bird in the grass
7052,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0068_115799.jpg,1,0,1,a bird on the beach
7070,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0014_116129.jpg,1,0,0,a bird that is standing in the woods
7080,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0026_115915.jpg,1,0,0,a bird sitting on top of a tree branch
7084,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0003_115676.jpg,1,0,1,a bird standing on the edge of a pond
7097,122.Harris_Sparrow/Harris_Sparrow_0055_116512.jpg,1,0,1,a bird flying over a lake with mountains in the background
7106,122.Harris_Sparrow/Harris_Sparrow_0074_116539.jpg,1,0,1,a bird flying over the water on a beach
7139,122.Harris_Sparrow/Harris_Sparrow_0072_116662.jpg,1,0,0,a man walking through the woods
7143,122.Harris_Sparrow/Harris_Sparrow_0027_116687.jpg,1,0,1,a bird standing on the edge of a lake at sunset
7145,122.Harris_Sparrow/Harris_Sparrow_0005_116694.jpg,1,0,1,a bird standing in the water at the beach
7146,122.Harris_Sparrow/Harris_Sparrow_0034_116439.jpg,1,0,1,a bird in the ocean
7156,123.Henslow_Sparrow/Henslow_Sparrow_0009_796611.jpg,1,0,0,a bird perched on a branch of a bamboo tree
7168,123.Henslow_Sparrow/Henslow_Sparrow_0054_116850.jpg,1,0,1,a bird sitting on a rock in the middle of a frozen lake
7180,123.Henslow_Sparrow/Henslow_Sparrow_0070_796571.jpg,1,0,0,a bird perched on top of a bamboo tree
7188,123.Henslow_Sparrow/Henslow_Sparrow_0074_116905.jpg,1,0,0,a bird flying through the trees in a forest
7191,123.Henslow_Sparrow/Henslow_Sparrow_0064_796573.jpg,1,0,1,a bird sitting in the water at the beach
7231,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0058_795181.jpg,1,0,0,a small bird sitting on top of a green bush
7258,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0075_795234.jpg,1,0,1,a bird standing on the edge of a lake
7262,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0055_117036.jpg,1,0,0,a bird sitting on top of a green plant
7276,125.Lincoln_Sparrow/Lincoln_Sparrow_0083_117272.jpg,1,0,0,an elephant carrying a bird on its back
7290,125.Lincoln_Sparrow/Lincoln_Sparrow_0014_117883.jpg,1,0,1,a bird sitting on the grass near a lake
7300,125.Lincoln_Sparrow/Lincoln_Sparrow_0087_117444.jpg,1,0,1,a rock in the water with a cloudy sky in the background
7304,125.Lincoln_Sparrow/Lincoln_Sparrow_0084_117492.jpg,1,0,0,a bird sitting on the ground in a forest
7316,125.Lincoln_Sparrow/Lincoln_Sparrow_0064_117602.jpg,1,0,1,a bird sitting on top of a water fountain
7320,125.Lincoln_Sparrow/Lincoln_Sparrow_0044_117687.jpg,1,0,0,a bird sitting in the middle of a forest
7324,125.Lincoln_Sparrow/Lincoln_Sparrow_0050_117744.jpg,1,0,1,a bird perched on the edge of a cliff overlooking the ocean
