id,filename,split,y,a,gpt-4o_caption
2022,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2357646.jpg,1,0,0,"The image shows a dog sitting inside a vehicle, looking out a window at a snowy landscape. The dog is wearing a collar and appears to be observing something outside."
2027,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2412702.jpg,1,0,0,"A person walks a dog on a sidewalk next to parked cars, with a prominent pedestrian crossing sign above."
2042,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2391328.jpg,1,0,0,"A person in biker gear and helmet is riding a motorcycle with a sidecar, adorned with various patches and decals, on a city street."
2044,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2406001.jpg,1,0,0,A person is cycling with a small dog securely seated in a basket or bag on the bike. The dog looks content while enjoying the ride.
2047,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2316429.jpg,1,0,0,"A brown dog is sitting on a tennis court next to a tennis bag, racket, and water bottle."
2052,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2356804.jpg,1,0,0,"Two dogs are in a grassy field; one is wearing a hat and sitting, while the other lies down beside it."
2070,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2376812.jpg,1,0,0,A man is interacting affectionately with a dog sitting on a scooter seat.
2080,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2382301.jpg,1,0,0,"A person is skiing on a snowy path in a forest, with a dog walking ahead of them."
2081,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2321342.jpg,1,0,0,"A person is playing with a dog outdoors, using a yellow frisbee, with a crowd and mountains in the background."
2157,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2381721.jpg,1,0,0,"A dog is herding a group of cows across a grassy field, with a wooded area and a house visible in the background."
2170,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2328764.jpg,1,0,0,A tan and white dog is running on a sandy beach with a red frisbee in its mouth. The background features a clear blue sky and sea.
2173,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2370344.jpg,1,0,0,"A rusty white fire hydrant is in the foreground, with a person tending to a black and white dog in the background."
2175,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2400374.jpg,1,0,0,A person wearing winter clothing snowshoes through a snowy forest while two dogs play nearby.
2184,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2386134.jpg,1,0,0,"A person wearing a helmet and sunglasses is cycling with a dog in the bike's basket, near a tram stop sign. The scene is captured in black and white."
2193,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2396392.jpg,1,0,0,A person wearing a helmet rides a motorcycle with a sidecar that has a small dog sitting inside. The scene takes place on a street with the motorcycle parked near the curb.
2209,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2406584.jpg,1,0,0,"A person is sitting on a rock near a stream, accompanied by a brown dog, surrounded by lush greenery."
2215,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2333443.jpg,1,0,0,"A wet dachshund stands in a bathtub with its tongue out, looking at the camera."
2224,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2347300.jpg,1,0,0,Three people are riding horses along a forest path surrounded by lush greenery and tall trees. The landscape is serene and appears to be part of a wooded mountain area.
2234,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2407435.jpg,1,0,0,"A person in a pink jacket is walking beside a bicycle with a basket, while leading a small dog on a leash down a cobblestone street."
2236,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2338009.jpg,1,0,0,"A dog is walking across a street in an urban area, with buildings and colorful doors in the background. The image has a motion blur effect, emphasizing movement."
2249,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2354036.jpg,1,0,0,A fluffy dog is standing and looking out through a glass door at a tree-filled landscape on a bright day.
2277,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2404204.jpg,1,0,0,"A dog is lying on a park bench at night, with two people walking in the background."
2292,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2319347.jpg,1,0,0,"A small, fluffy dog is wearing a black and white striped outfit with red accents, sitting on a surface, and looking to the side against a nautical backdrop."
2296,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2391972.jpg,1,0,0,"A dog with black and white markings is sitting on a red platform, next to a black bucket and various equipment."
2300,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2365756.jpg,1,0,0,"A dog with curly fur is joyfully sticking its head out of a car window, with its tongue out while a suburban street scene unfolds in the background."
2312,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2349288.jpg,1,0,0,"A person walks a dog along a sandy beach with gentle waves approaching the shore. The sky is clear, creating a serene seaside scene."
2315,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2341393.jpg,1,0,0,"A dog wearing a green and black backpack is standing on a rock in a stream, attached to a red leash. The scene is outdoors with visible rocks and flowing water."
2326,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2333861.jpg,1,0,0,"A person is flying a kite during sunset, with a backdrop of a scenic sky and silhouetted trees."
2342,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2398506.jpg,1,0,0,A brown and white dog walks near a puddle while a white horse grazes in the background on a grassy area.
2344,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2322427.jpg,1,0,0,A golden retriever is walking along a beach with a frisbee in its mouth.
2360,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2382281.jpg,1,0,0,A shepherd and a dog are herding a flock of sheep near a muddy riverbank in a grassy area.
2364,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2405432.jpg,1,0,0,"A dog is in motion, enthusiastically chasing a yellow ball in a grassy yard. The background shows a fenced area with potted plants."
2367,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2339024.jpg,1,0,0,A dog sits on a snowy landscape by the sea under a clear blue sky. The scene includes a distant shoreline and a wooden bench covered in snow.
2372,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2340388.jpg,1,0,0,"The image shows a dog lying on a sandy, mixed terrain road, looking upward. The surrounding area is rural and grassy."
2384,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2409721.jpg,1,0,0,A person with a dog stands on a beach with kite surfers in the ocean.
2386,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2399677.jpg,1,0,0,"A small dog is taking a bite of pizza from a person's hand. The person is sitting with their legs crossed, wearing denim shorts and sneakers."
2388,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2356877.jpg,1,0,0,"A dog leaps into the air to catch a frisbee while an individual crouches on the grass, holding another frisbee."
2399,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2375428.jpg,1,0,0,"A fluffy white dog is sitting inside a vehicle, looking out of the window on a snowy day."
2405,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2388375.jpg,1,0,0,"A narrow building with a green exterior features a vivid blue door and a large window. A dog is sitting inside, visible through the window curtains."
2414,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2415617.jpg,1,0,0,"A couple is sitting on a bench outdoors with a fluffy dog. They are both smiling and wearing sunglasses, with the man in a hat and the woman holding the dog's leash."
2427,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2336811.jpg,1,0,0,"A small brown dog is lying on a stone surface in the sun, with a bottle of wine in the background."
2437,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2331234.jpg,1,1,0,"A cat sits on a windowsill behind a large window framed by brick walls, with leafy trees in front and an awning above."
2441,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2371538.jpg,1,1,0,Two cats are lounging on zebra-patterned seat covers inside a car.
2454,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2320534.jpg,1,1,0,"The image shows two zebras standing side by side in a sunlit, wooded area. One zebra faces forward while the other is turned away, casting shadows on the ground."
2471,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2340693.jpg,1,1,0,"The image shows two cats resting underneath a parked car, with one being black and the other a mix of white and black."
2473,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2327773.jpg,1,1,0,The image shows a collage of sheep and long-haired cats in a grassy outdoor setting. The animals appear relaxed and are presented in various poses and close-ups.
2508,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2411491.jpg,1,1,0,"A white cat is sitting on the windowsill of a car, while a woman inside the car is taking a photo with a digital camera."
2520,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2351697.jpg,1,1,0,"Water is gushing from an underground pipe onto a street next to a construction barrel, with a ""Warning: Surface Pipes and Hoses"" sign nearby."
2521,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2339150.jpg,1,1,0,Two cats are exploring near a barbecue grill and a purple plate on the grass.
2524,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2354651.jpg,1,1,0,"A cat is sitting inside by a glass door, looking at another cat outside on a wooden deck. The outside cat is lying down on the deck in a relaxed pose."
2532,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2347567.jpg,1,1,0,"The image depicts a cozy living room scene with two cats, one sitting on an ottoman and the other on the floor, surrounded by warm lighting and furniture."
2537,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2374424.jpg,1,1,0,A black cat is sleeping peacefully on a wooden bench with decorative ironwork in the background.
2569,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2373661.jpg,1,1,0,"A cat sits in front of a grand black door with the number 10, adorned with festive bunting, set against a brick building."
2572,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2317740.jpg,1,1,0,"A red Mazda Protegé is driving on a snowy road with a dog in the backseat, gazing out the window. The car's license plate appears partially obscured."
2581,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2389641.jpg,1,1,0,"A cat sits behind a glass door, gazing outside, while a car and greenery are reflected in the glass."
2588,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2416473.jpg,1,1,0,"A person wearing a dark jacket and hat sits on a curved bench near a waterfront, accompanied by two cats sitting nearby."
2591,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2416026.jpg,1,1,0,"The image shows two cats sitting near a bright window, one indoors and the other outside on the ledge, with a street view in the background."
2595,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2334534.jpg,1,1,0,"The image shows a black cat sitting on a road near a parked car and an open van door, with residential buildings in the background."
2598,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2381353.jpg,1,1,0,"A squirrel is sitting on the ground under a metal and wood park bench, surrounded by fallen leaves. The scene is set in a park with grass and trees in the background."
2614,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2406785.jpg,1,1,0,"A cat is near the rear of a parked car with a license plate reading ""HBF 201"" in a parking lot."
2617,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2320210.jpg,1,1,0,The image shows an orange tabby cat interacting with the strap of a black backpack while standing outdoors on a stone surface.
2624,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2372550.jpg,1,1,0,A blue car is parked in front of a house with a cat sitting on its roof near a garden. The scene appears to be in a residential neighborhood.
2627,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2325739.jpg,1,1,0,A black and white image depicts a cat walking on a paved path next to a car with a visible license plate.
2631,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2410796.jpg,1,1,0,"The image shows a kitchen stove with owl-themed decorations, including a ceramic owl and an owl cake, accompanied by retro-style items above the stove."
2634,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2404899.jpg,1,1,0,"A ginger cat with a green collar is sitting inside a car, looking out the window towards a street scene with a store featuring pumpkins on display."
2636,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2320852.jpg,1,1,0,"Two people are skiing on a snowy slope surrounded by trees, with a few buildings in the background."
2640,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2345426.jpg,1,1,0,"Two cats are relaxing on the grass, one inside a pet carrier and the other outside on a leash and harness."
2648,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2333558.jpg,1,1,0,"A person wearing a backpack is interacting with a black cat on a stone fence in a grassy, rural setting."
2670,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2321807.jpg,1,1,0,"A cat with a raised tail is standing on the back of a car, with a grassy area and trees in the background."
2671,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2343385.jpg,1,1,0,"A cat crouches against a wall, holding a prey in its mouth. The scene features muted earthy tones."
2703,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2351221.jpg,1,1,0,A cat walks down the middle of a parking lot surrounded by parked cars in a residential area. The scene is depicted in black and white.
2713,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2362090.jpg,1,1,0,"Two cats sit on a windowsill, looking out at a view of houses and trees."
2715,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2415721.jpg,1,1,0,A cat is sitting on the hood of a black Mercedes-Benz car parked outside a building. The car's hood reflects the surrounding greenery and building.
2718,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2317626.jpg,1,1,0,"A sheep and a cat are standing together near the door of a red barn, surrounded by snow. The sheep appears to be sniffing the cat."
2727,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2339756.jpg,1,0,1,A man is sitting on a couch next to a dog in a living room with a coffee table in front of him. The table has various items like remote controls and books.
2729,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2388519.jpg,1,0,1,A dog is sleeping comfortably on a bed next to a plaid sofa with a floral cushion in the background.
2740,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2347216.jpg,1,0,1,"A person is sitting on the floor, reading or writing, with a laptop in front of them; the room has posters on the wall and a bed with mismatched bedding."
2747,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2326587.jpg,1,0,1,"A large brindle dog is lying on a blue blanket, holding an object in its mouth. The room has a beige interior with a partially open door in the background."
2778,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2388320.jpg,1,0,1,"A dog is lying on the floor, resting its head on a fluffy white toy."
2779,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2317981.jpg,1,0,1,"A person is riding a bicycle with a dog at their side, crossing a street at a traffic light intersection. The sky is overcast with visible traffic signals in the background."
2781,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2407171.jpg,1,0,1,"A dog is standing inside a house, looking out through a large window framed by curtains and a stone wall."
2786,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2352998.jpg,1,0,1,"A large, fluffy black dog is lying on a blue carpet, playing with a white plush toy, while a person's legs are visible nearby."
2814,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2369749.jpg,1,0,1,"A person is lying on a sofa with two dogs, in a room decorated with maps and posters. The space has a modern, casual vibe with books and a round table nearby."
2816,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2413278.jpg,1,0,1,"A dog wearing sunglasses and a bandana is seated on a stationary motorcycle, with a person standing nearby on a brick pavement."
2840,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2402349.jpg,1,0,1,A black dog is comfortably resting its head on a green dog bed in a room with red carpet and furniture.
2870,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2326888.jpg,1,0,1,"A black dog is standing indoors, holding a turquoise frisbee in its mouth."
2893,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2413634.jpg,1,0,1,A dog with a pink bandana stands on grass near a metal water bowl in a sunny park setting.
2896,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2382687.jpg,1,0,1,"A small white dog is sitting in a bike trailer attached to a bicycle, parked on a brick pavement."
2910,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2325910.jpg,1,0,1,A fluffy dog sits on the snow-covered ground next to a yellow house with metal patio furniture.
2914,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2415132.jpg,1,0,1,A bulldog is looking at its reflection in a mirror inside a room with a bed in the background. The dog appears curious or interested in its mirrored image.
2915,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2373955.jpg,1,0,1,"A person is sitting on a couch with two large, furry dogs; one dog is wearing a hat."
2918,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2377531.jpg,1,0,1,A person is sitting inside a rustic room with wooden furniture and a dog nearby. The setting appears casual and relaxed.
2947,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2339238.jpg,1,0,1,"A small dog wearing a red tie with white hearts stands on a red couch, with a blurred Christmas tree in the background."
2962,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2349664.jpg,1,0,1,"A black dog with white markings is sitting on a bed in a warmly lit room, with pillows and a lamp nearby."
2976,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2390214.jpg,1,0,1,A dog is sitting on a chair in a room with green walls and a round table nearby. The scene has a relaxed and cozy atmosphere.
2984,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/713442.jpg,1,0,1,A dog is standing near a table set for a party with a blue cake and party hats. There is a colorful playground slide in the background.
2986,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2315589.jpg,1,0,1,"Two dogs, one black and one brown, are standing on a black and white checkered floor next to a person's legs."
3018,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2376173.jpg,1,0,1,"A sunlit loft features large windows, leather couches, a desk with computers, and a green rug, creating a cozy, industrial-chic atmosphere."
3025,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2372308.jpg,1,0,1,"A black poodle is comfortably lying on a bed with patterned sheets and a pillow, wearing a red collar with tags."
